,code,text,label
1642484,34067-9,"Spasticity of Spinal Cord Origin: Evidence supporting the efficacy of LIORESAL INTRATHECAL was obtained in randomized, controlled investigations that compared the effects of either a single intrathecal dose or a three day intrathecal infusion of LIORESAL INTRATHECAL to placebo in patients with severe spasticity and spasms due to either spinal cord trauma or multiple sclerosis.",1
1642485,34067-9,LIORESAL INTRATHECAL was superior to placebo on both principal outcome measures employed: change from baseline in the Ashworth rating of spasticity and the frequency of spasms.,1
1642486,34067-9,Spasticity of Cerebral Origin: The efficacy of LIORESAL INTRATHECAL was investigated in three controlled clinical trials; two enrolled patients with cerebral palsy and one enrolled patients with spasticity due to previous brain injury.,1
1642487,34067-9,"The first study, a randomized controlled cross-over trial of 51 patients with cerebral palsy, provided strong, statistically significant results; LIORESAL INTRATHECAL was superior to placebo in reducing spasticity as measured by the Ashworth Scale.",1
1642488,34067-9,A second cross-over study was conducted in 11 patients with spasticity arising from brain injury.,1
1642489,34067-9,"Despite the small sample size, the study yielded a nearly significant test statistic (p=0.066) and provided directionally favorable results.",1
1642490,34067-9,"The last study, however, did not provide data that could be reliably analyzed.",1
1642491,34067-9,LIORESAL INTRATHECAL therapy may be considered an alternative to destructive neurosurgical procedures.,1
1642492,34067-9,"Prior to implantation of a device for chronic intrathecal infusion of LIORESAL INTRATHECAL, patients must show a response to LIORESAL INTRATHECAL in a screening trial (see Dosage and Administration).",1
1643174,34067-9,Ciprofloxacin is indicated for the treatment of infections caused by susceptible isolates of the designated microorganisms in the conditions and patient populations listed below.,1
1643175,34067-9,"1.1 Urinary Tract Infections Ciprofloxacin is indicated in adult patients for treatment of urinary tract infections caused by Escherichia coli, Klebsiella pneumoniae, Enterobacter cloacae, Serratia marcescens, Proteus mirabilis, Providencia rettgeri, Morganella morganii, Citrobacter koseri, Citrobacter freundii, Pseudomonas aeruginosa, methicillin-susceptible Staphylococcus epidermidis, Staphylococcus saprophyticus, or Enterococcus faecalis.",1
1643176,34067-9,1.2 Acute Uncomplicated Cystitis Ciprofloxacin is indicated in adult female patients for treatment of acute uncomplicated cystitis caused by Escherichia coli or Staphylococcus saprophyticus.,1
1643177,34067-9,1.3 Chronic Bacterial Prostatitis Ciprofloxacin is indicated in adult patients for treatment of chronic bacterial prostatitis caused by Escherichia coli or Proteus mirabilis.,1
1643178,34067-9,"1.4 Lower Respiratory Tract Infections Ciprofloxacin is indicated in adult patients for treatment of lower respiratory tract infections caused by Escherichia coli, Klebsiella pneumoniae, Enterobacter cloacae, Proteus mirabilis, Pseudomonas aeruginosa, Haemophilus influenzae, Haemophilus parainfluenzae, or Streptococcus pneumoniae.",1
1643179,34067-9,"Also, ciprofloxacin is indicated for the treatment of acute exacerbations of chronic bronchitis caused by Moraxella catarrhalis [see INDICATIONS AND USAGE (1.15)].",1
1643180,34067-9,"1.5 Acute Sinusitis Ciprofloxacin is indicated in adult patients for treatment of acute sinusitis caused by Haemophilus influenzae, Streptococcus pneumoniae, or Moraxella catarrhalis.",1
1643181,34067-9,"1.6 Skin and Skin Structure Infections Ciprofloxacin is indicated in adult patients for treatment of skin and skin structure infections caused by Escherichia coli, Klebsiella pneumoniae, Enterobacter cloacae, Proteus mirabilis, Proteus vulgaris, Providencia stuartii, Morganella morganii, Citrobacter freundii, Pseudomonas aeruginosa, methicillin-susceptible Staphylococcus aureus, methicillin-susceptible Staphylococcus epidermidis, or Streptococcus pyogenes.",1
1643182,34067-9,"1.7 Bone and Joint Infections Ciprofloxacin is indicated in adult patients for treatment of bone and joint infections caused by Enterobacter cloacae, Serratia marcescens, or Pseudomonas aeruginosa.",1
1643183,34067-9,"1.8 Complicated Intra-Abdominal Infections Ciprofloxacin is indicated in adult patients for treatment of complicated intra-abdominal infections (used in combination with metronidazole) caused by Escherichia coli, Pseudomonas aeruginosa, Proteus mirabilis, Klebsiella pneumoniae, or Bacteroides fragilis.",1
1643184,34067-9,"1.9 Infectious Diarrhea Ciprofloxacin is indicated in adult patients for treatment of infectious diarrhea caused by Escherichia coli (enterotoxigenic isolates), Campylobacter jejuni, Shigella boydii † , Shigella dysenteriae, Shigella flexneri or Shigella sonnei† when antibacterial therapy is indicated.",1
1643186,34067-9,1.10 Typhoid Fever (Enteric Fever) Ciprofloxacin is indicated in adult patients for treatment of typhoid fever (enteric fever) caused by Salmonella typhi.,1
1643187,34067-9,The efficacy of ciprofloxacin in the eradication of the chronic typhoid carrier state has not been demonstrated.,1
1643188,34067-9,1.11 Uncomplicated Cervical and Urethral Gonorrhea Ciprofloxacin is indicated in adult patients for treatment of uncomplicated cervical and urethral gonorrhea due to Neisseria gonorrhoeae [see WARNINGS AND PRECAUTIONS (5.16)].,1
1643189,34067-9,1.12 Complicated Urinary Tract Infections and Pyelonephritis Ciprofloxacin is indicated in pediatric patients one to 17 years of age for treatment of complicated urinary tract infections (cUTI) and pyelonephritis due to Escherichia coli [see INDICATIONS AND USAGE (1.15) and USE IN SPECIFIC POPULATIONS (8.4)].,1
1643190,34067-9,1.13 Inhalational Anthrax (post-exposure) Ciprofloxacin is indicated in adults and pediatric patients from birth to 17 years of age for inhalational anthrax (post-exposure) to reduce the incidence or progression of disease following exposure to aerosolized Bacillus anthracis.,1
1643191,34067-9,Ciprofloxacin serum concentrations achieved in humans served as a surrogate endpoint reasonably likely to predict clinical benefit and provided the initial basis for approval of this indication.1 Supportive clinical information for ciprofloxacin for anthrax post-exposure prophylaxis was obtained during the anthrax bioterror attacks of October 2001.,1
1643192,34067-9,[See CLINICAL STUDIES (14.2).],1
1643193,34067-9,"1.14 Plague Ciprofloxacin is indicated for treatment of plague, including pneumonic and septicemic plague, due to Yersinia pestis (Y. pestis) and prophylaxis for plague in adults and pediatric patients from birth to 17 years of age.",1
1643194,34067-9,Efficacy studies of ciprofloxacin could not be conducted in humans with plague for feasibility reasons.,1
1643195,34067-9,Therefore this indication is based on an efficacy study conducted in animals only [see CLINICAL STUDIES (14.3) ].,1
1643196,34067-9,1.15 Limitation of Use Use in Pediatric Patients,1
1643197,34067-9,"Although effective in clinical trials, ciprofloxacin is not a drug of first choice in the pediatric population due to an increased incidence of adverse events compared to controls, including events related to joints and/or surrounding tissues.",1
1643198,34067-9,"Ciprofloxacin, like other fluoroquinolones, is associated with arthropathy and histopathological changes in weight-bearing joints of juvenile animals [see WARNINGS AND PRECAUTIONS (5.11), ADVERSE REACTIONS (6.1), USE IN SPECIFIC POPULATIONS (8.4) and NONCLINICAL TOXICOLOGY (13.2)].",1
1643200,34067-9,Ciprofloxacin is not a drug of first choice in the treatment of presumed or confirmed pneumonia secondary to Streptococcus pneumoniae [see INDICATIONS AND USAGE (1.4)].,1
1643201,34067-9,1.16 Usage To reduce the development of drug-resistant bacteria and maintain the effectiveness of ciprofloxacin and other antibacterial drugs ciprofloxacin should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria.,1
1643206,34067-9,Therapy with ciprofloxacin may be initiated before results of these tests are known; once results become available appropriate therapy should be continued.,1
1644068,34067-9,"Fludarabine Phosphate Injection, USP is a nucleotide metabolic inhibitor indicated for:",1
1644069,34067-9,The treatment of adult patients with B-cell chronic lymphocytic leukemia (CLL) who have not responded to or whose disease has progressed during treatment with at least one standard alkylating-agent containing regimen.,1
1644070,34067-9,Benefit in treatment-naïve or non-refractory CLL patients is not established.,1
1644370,34067-9,Celecoxib is indicated for relief of the signs and symptoms of OA [see Clinical Studies (14.1)],1
1644372,34067-9,Celecoxib is indicated for relief of the signs and symptoms of RA [see Clinical Studies (14.2)],1
1644373,34067-9,1.3 Juvenile Rheumatoid Arthritis (JRA),1
1644374,34067-9,Celecoxib is indicated for relief of the signs and symptoms of JRA in patients 2 years and older [see Clinical Studies (14.3)],1
1644375,34067-9,1.4 Ankylosing Spondylitis (AS),1
1644376,34067-9,Celecoxib is indicated for the relief of signs and symptoms of AS [see Clinical Studies (14.4)],1
1644377,34067-9,1.5 Acute Pain (AP),1
1644378,34067-9,Celecoxib is indicated for the management of AP in adults [see Clinical Studies (14.5)],1
1644379,34067-9,1.6 Primary Dysmenorrhea (PD),1
1644380,34067-9,Celecoxib is indicated for the treatment of PD [see Clinical Studies (14.5)],1
1644960,34067-9,"Raloxifene hydrochloride tablet, USP is an estrogen agonist/antagonist indicated for:",1
1644961,34067-9,Treatment of osteoporosis in postmenopausal women.,1
1645441,34067-9,Duloxetine Delayed-release Capsules are indicated for the treatment of major depressive disorder (MDD).,1
1645442,34067-9,The efficacy of Duloxetine Delayed-release Capsules was established in four short-term and one maintenance trial in adults [see Clinical Studies (14.1)].,1
1645445,34067-9,Duloxetine Delayed-release Capsules are indicated for the treatment of generalized anxiety disorder (GAD).,1
1645446,34067-9,The efficacy of Duloxetine Delayed-release Capsules was established in three short-term trials and one maintenance trial in adults [see Clinical Studies (14.2)].,1
1645450,34067-9,1.3 Diabetic Peripheral Neuropathic Pain,1
1645451,34067-9,Duloxetine Delayed-release Capsules are indicated for the management of neuropathic pain (DPNP) associated with diabetic peripheral neuropathy [see Clinical Studies (14.3)].,1
1645452,34067-9,1.5 Chronic Musculoskeletal Pain,1
1645453,34067-9,Duloxetine Delayed-release Capsules are indicated for the management of chronic musculoskeletal pain.,1
1645454,34067-9,This has been established in studies in patients with chronic low back pain (CLBP) and chronic pain due to osteoarthritis [see Clinical Studies (14.5)].,1
1645922,34067-9,Paliperidone is an atypical antipsychotic agent indicated forTreatment of schizophrenia (1.1),1
1645923,34067-9,Adults: Efficacy was established in three 6-week trials and one maintenance trial (14.1) Adolescents (ages 12-17): Efficacy was established in one 6-week trial.,1
1647372,34067-9,"TOPROL-XL, metoprolol succinate, is a beta1-selective adrenoceptor blocking agent.",1
1647373,34067-9,TOPROL-XL is indicated for the treatment of:,1
1647374,34067-9,"•Hypertension, to lower blood pressure.",1
1647376,34067-9,(1.1) •Angina Pectoris.,1
1647377,34067-9,"(1.2) •Heart Failure - for the treatment of stable, symptomatic (NYHA Class II or III) heart failure of ischemic, hypertensive, or cardiomyopathic origin.",1
1647726,34067-9,Irbesartan and hydrochlorothiazide is indicated for the treatment of hypertension.,1
1647727,34067-9,Irbesartan and hydrochlorothiazide may be used in patients whose blood pressure is not adequately controlled on monotherapy.,1
1647728,34067-9,Irbesartan and hydrochlorothiazide may also be used as initial therapy in patients who are likely to need multiple drugs to achieve their blood pressure goals.,1
1647729,34067-9,The choice of irbesartan and hydrochlorothiazide as initial therapy for hypertension should be based on an assessment of potential benefits and risks.,1
1647732,34067-9,Data from Studies V and VI [see Clinical Studies (14.2) ] provide estimates of the probability of reaching a blood pressure goal with irbesartan and hydrochlorothiazide compared to irbesartan or HCTZ monotherapy.,1
1647733,34067-9,The relationship between baseline blood pressure and achievement of a SeSBP <140 or <130 mmHg or SeDBP <90 or <80 mmHg in patients treated with irbesartan and hydrochlorothiazide compared to patients treated with irbesartan or HCTZ monotherapy are shown in Figures 1a through 2b.,1
1647734,34067-9,Figure 1a: Probability of Achieving SBP <140 mmHg in Patients from Initial Therapy Studies V (Week 8) and VI (Week 7)*,1
1647736,34067-9,Figure 1b: Probability of Achieving SBP <130 mmHg in Patients from Initial Therapy Studies V (Week 8) and VI (Week 7)*,1
1647737,34067-9,Figure 2a: Probability of Achieving DBP <90 mmHg in Patients from Initial Therapy Studies V (Week 8) and VI (Week 7)*,1
1647738,34067-9,Figure 2b: Probability of Achieving DBP <80 mmHg in Patients from Initial Therapy Studies V (Week 8) and VI (Week 7)*,1
1647740,34067-9,"The above graphs provide a rough approximation of the likelihood of reaching a targeted blood pressure goal (e.g., Week 8 sitting systolic blood pressure ≤140 mmHg) for the treatment groups.",1
1647743,34067-9,"For example, a patient with a blood pressure of 180/105 mmHg has about a 25% likelihood of achieving a goal of <140 mmHg (systolic) and 50% likelihood of achieving <90 mmHg (diastolic) on irbesartan alone (and lower still likelihoods on HCTZ alone).",1
1647744,34067-9,The likelihood of achieving these goals on irbesartan and hydrochlorothiazide rises to about 40% (systolic) or 70% (diastolic).,1
1648222,34067-9,•Rizatriptan benzoate orally disintegrating tablets should only be used where a clear diagnosis of migraine has been established.,1
1648224,34067-9,•Rizatriptan benzoate orally disintegrating tablets are not indicated for use in the management of hemiplegic or basilar migraine [see Contraindications (4)].,1
1648225,34067-9,•Rizatriptan benzoate orally disintegrating tablets are not indicated for the prevention of migraine attacks.,1
1648226,34067-9,•Safety and effectiveness of rizatriptan benzoate orally disintegrating tablets have not been established for cluster headache.,1
1648743,34067-9,"In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.Amoxicillin and clavulanate potassium for oral suspension USP, 600 mg/42.9 mg per 5 mL is indicated for the treatment of pediatric patients with recurrent or persistent acute otitis media due to S. pneumoniae (penicillin MICs ≤ 2 mcg/mL), H. influenzae (including beta-lactamase–producing strains), or M. catarrhalis (including beta-lactamase–producing strains) characterized by the following risk factors:",1
1648744,34067-9,"•antibacterial drug exposure for acute otitis media within the preceding 3 months, and either of the following: -age 2 years or younger -daycare attendance",1
1648745,34067-9,"[see CLINICAL PHARMACOLOGY, Microbiology (12.4)]",1
1648747,34067-9,"Amoxicillin and clavulanate potassium for oral suspension USP, 600 mg/42.9 mg per 5 mL is not indicated for the treatment of acute otitis media due to S. pneumoniae with penicillin MIC ≥ 4 mcg/mL.",1
1648748,34067-9,Therapy may be instituted prior to obtaining the results from bacteriological studies when there is reason to believe the infection may involve both S. pneumoniae (penicillin MIC ≤ 2 mcg/mL) and the beta-lactamase–producing organisms listed above.,1
1649380,34067-9,Lansoprazole delayed-release capsule is a proton pump inhibitor (PPI) indicated for:,1
1649381,34067-9,Short-Term Treatment of Active Duodenal Ulcer (1.1) H. pylori Eradication to Reduce the Risk of Duodenal Ulcer Recurrence (1.2) Maintenance of Healed Duodenal Ulcers (1.3) Short-Term Treatment of Active Benign Gastric Ulcer (1.4) Healing of nonsteroidal anti-inflammatory drugs (NSAID)- Associated Gastric Ulcer (1.5) Risk Reduction of NSAID-Associated Gastric Ulcer (1.6) Gastroesophageal Reflux Disease (GERD) (1.7) Maintenance of Healing of Erosive Esophagitis (EE) (1.8) Pathological Hypersecretory Conditions Including Zollinger-Ellison Syndrome (ZES) (1.9),1
1651105,34067-9,1.1 Treatment of Gastroesophageal Reflux Disease (GERD) in Adults,1
1651106,34067-9,Healing of Erosive Esophagitis,1
1651107,34067-9,Esomeprazole strontium is indicated for the short-term treatment (4 to 8 weeks) in the healing and symptomatic resolution of diagnostically confirmed erosive esophagitis.,1
1651108,34067-9,"For those patients who have not healed after 4 to 8 weeks of treatment, an additional 4 to 8 week course of esomeprazole strontium may be considered.",1
1651110,34067-9,Esomeprazole strontium is indicated to maintain symptom resolution and healing of erosive esophagitis.,1
1651112,34067-9,Symptomatic Gastroesophageal Reflux Disease,1
1651113,34067-9,Esomeprazole strontium is indicated for short-term treatment (4 to 8 weeks) of heartburn and other symptoms associated with GERD in adults.,1
1651114,34067-9,1.2 Risk Reduction of NSAID-Associated Gastric Ulcer in Adults,1
1651115,34067-9,Esomeprazole strontium is indicated for the reduction in the occurrence of gastric ulcers associated with continuous NSAID therapy in patients at risk for developing gastric ulcers.,1
1651116,34067-9,Patients are considered to be at risk either due to their age (≥60) and/or documented history of gastric ulcers.,1
1651118,34067-9,1.3 H. pylori Eradication to Reduce the Risk of Duodenal Ulcer Recurrence in Adults,1
1651119,34067-9,"Triple Therapy (esomeprazole strontium plus amoxicillin and clarithromycin): esomeprazole strontium, in combination with amoxicillin and clarithromycin, is indicated for the treatment of patients with H. pylori infection and duodenal ulcer disease (active or history of within the past 5 years) to eradicate H. pylori.",1
1651120,34067-9,Eradication of H. pylori has been shown to reduce the risk of duodenal ulcer recurrence [see Dosage and Administration (2) and Clinical Studies (14)].,1
1651122,34067-9,"If resistance to clarithromycin is demonstrated or susceptibility testing is not possible, alternative antimicrobial therapy should be instituted [see Clinical Pharmacology (12.4) and the prescribing information for clarithromycin].",1
1651123,34067-9,1.4 Pathological Hypersecretory Conditions Including Zollinger-Ellison Syndrome in Adults,1
1651124,34067-9,"Esomeprazole strontium is indicated for the long-term treatment of pathological hypersecretory conditions, including Zollinger-Ellison Syndrome.",1
1651633,34067-9,"Imiquimod Cream USP, 5% is indicated for the topical treatment of:",1
1653167,34067-9,"Nitrofurantoin capsules, USP (monohydrate/macrocrystals) are indicated only for the treatment of acute uncomplicated urinary tract infections (acute cystitis) caused by susceptible strains of Escherichia coli or Staphylococcus saprophyticus.",1
1653169,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of nitrofurantoin capsules (monohydrate/macrocrystals)and other antibacterial drugs, nitrofurantoin capsules (monohydrate/macrocrystals)should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria.",1
1653173,34067-9,"Consequently, many patients who are treated with nitrofurantoin capsules (monohydrate/macrocrystals) are predisposed to persistence or reappearance of bacteriuria.",1
1653176,34067-9,"If persistence or reappearance of bacteriuria occurs after treatment with nitrofurantoin capsules (monohydrate/macrocrystals), other therapeutic agents with broader tissue distribution should be selected.",1
1653177,34067-9,"In considering the use of nitrofurantoin capsules (monohydrate/macrocrystals), lower eradication rates should be balanced against the increased potential for systemic toxicity and for the development of antimicrobial resistance when agents with broader tissue distribution are utilized.",1
1653966,34067-9,"•Infections of the ear, nose, throat, genitourinary tract, skin and skin structure, and lower respiratory tract.",1
1653967,34067-9,( 1.1 – 1.5) •In combination for treatment of H. pylori infection and duodenal ulcer disease.,1
1654281,34067-9,"Ciprofloxacin tablets, USP are a fluoroquinolone antibacterial indicated in adults ( ≥ 18 years of age) with the following infections caused by designated, susceptible bacteria and in pediatric patients where indicated:",1
1654282,34067-9,Skin and Skin Structure Infections (1.1) Bone and Joint Infections (1.2) Complicated Intra-Abdominal Infections (1.3) Infectious Diarrhea (1.4) Typhoid Fever (Enteric Fever) (1.5) Uncomplicated Cervical and Urethral Gonorrhea (1.6) Inhalational Anthrax post-exposure in adult and pediatric patients (1.7) Plague in adult and pediatric patients (1.8) Chronic Bacterial Prostatitis (1.9) Lower Respiratory Tract Infections (1.10) Acute Exacerbation of Chronic Bronchitis Urinary Tract Infections (1.11) Urinary Tract Infections (UTI) Acute Uncomplicated Cystitis Complicated UTI and Pyelonephritis in Pediatric Patients Acute Sinusitis (1.12),1
1654283,34067-9,Usage,1
1654284,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of ciprofloxacin tablets, USP and other antibacterial drugs, ciprofloxacin tablets, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by bacteria.",1
1654285,34067-9,(1.13),1
1655133,34067-9,Cephalexin is a cephalosporin antibacterial drug indicated for the treatment of the following infections caused by susceptible isolates of designated bacteria:,1
1655134,34067-9,•Respiratory tract infection ( 1.1) •Otitis media ( 1.2) •Skin and skin structure infections ( 1.3) •Bone infections ( 1.4) •Genitourinary tract infections ( 1.5),1
1655135,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of cephalexin capsules, cephalexin for oral suspension, and cephalexin tablets and other antibacterial drugs, cephalexin capsules, cephalexin for oral suspension, and cephalexin tablets should be used only to treat infections that are proven or strongly suspected to be caused by bacteria.",1
1656086,34067-9,"Bupropion hydrochloride extended-release tablets USP, (SR) are indicated for the treatment of major depressive disorder (MDD), as defined by the Diagnostic and Statistical Manual (DSM).",1
1656088,34067-9,The efficacy of bupropion hydrochloride extended-release tablet (SR) in maintaining an antidepressant response for up to 44 weeks following 8 weeks of acute treatment was demonstrated in a placebo-controlled trial [see Clinical Studies (14)].,1
1656775,34067-9,– due to Streptococcus species.,1
1656778,34067-9,"– due to Escherichia coli, Proteus mirabilis, or Enterococcus faecalis.",1
1656780,34067-9,– due to Streptococcus spp.,1
1656785,34067-9,"1.5 Gonorrhea, Acute Uncomplicated (Ano-Genital and Urethral Infections in Males and Females)",1
1656786,34067-9,– due to Neisseria gonorrhoeae.,1
1656789,34067-9,1.6 Triple Therapy for Helicobacter pylori With Clarithromycin and Lansoprazole,1
1656792,34067-9,1.7 Dual Therapy for H. pylori With Lansoprazole,1
1657109,34067-9,"Lisinopril Tablets, USP are an angiotensin converting enzyme (ACE) inhibitor indicated for:",1
1657498,34067-9,1.1 Monotherapy Epilepsy Topiramate tablets USP are indicated as initial monotherapy in patients 2 years of age and older with partial onset or primary generalized tonic-clonic seizures.,1
1657500,34067-9,"1.2 Adjunctive Therapy Epilepsy Topiramate tablets USP are indicated as adjunctive therapy for adults and pediatric patients ages 2 to 16 years with partial onset seizures or primary generalized tonic-clonic seizures, and in patients 2 years of age and older with seizures associated with Lennox-Gastaut syndrome [see Clinical Studies (14.2)].",1
1658144,34067-9,"Ciprofloxacin Ophthalmic Solution, USP is indicated for the treatment of infections caused by susceptible strains of the designated microorganisms in the conditions listed below:",1
1658145,34067-9,Corneal Ulcers: Pseudomonas aeruginosa Serratia marcescensEfficacy for this organism was studied in fewer than 10 infections.,1
1658146,34067-9,Staphylococcus aureus Staphylococcus epidermidis Streptococcus pneumoniae Streptococcus (Viridans Group) Conjunctivitis: Haemophilus Influenzae Staphylococcus aureus Staphylococcus epidermidis Streptococcus pneumoniae,1
1658432,34067-9,Ciprofloxacin serum concentrations achieved in humans served as a surrogate endpoint reasonably likely to predict clinical benefit and provided the initial basis for approval of this indication.,1
1658433,34067-9,5 Supportive clinical information for ciprofloxacin for anthrax post-exposure prophylaxis was obtained during the anthrax bioterror attacks of October 2001.,1
1659106,34067-9,"Improvement is manifested by relief of muscle spasm and its associated signs and symptoms, namely, pain, tenderness, limitation of motion and restriction in activities of daily living.",1
1659257,34067-9,"Lisinopril tablets, USP are indicated for the treatment of hypertension in adult patients and pediatric patients 6 years of age and older to lower blood pressure.",1
1659269,34067-9,"Lisinopril tablets, USP may be administered alone or with other antihypertensive agents [see Clinical Studies (14.1)].",1
1659271,34067-9,"Lisinopril tablets, USP are indicated to reduce signs and symptoms of systolic heart failure [see Clinical Studies (14.2)].",1
1659273,34067-9,"Lisinopril tablets, USP are indicated for the reduction of mortality in treatment of hemodynamically stable patients within 24 hours of acute myocardial infarction.",1
1659611,34067-9,"Gabapentin Tablets, USP is indicated for:",1
1660090,34067-9,"Fluocinonide Cream USP, 0.05% is indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.",1
1660202,34067-9,Clonidine hydrochloride tablets are indicated in the treatment of hypertension.,1
1660203,34067-9,Clonidine hydrochloride tablets may be employed alone or concomitantly with other antihypertensive agents.,1
1660326,34067-9,Warfarin sodium tablets are indicated for:,1
1660327,34067-9,"•Prophylaxis and treatment of venous thrombosis and its extension, pulmonary embolism (PE).",1
1660328,34067-9,•Prophylaxis and treatment of thromboembolic complications associated with atrial fibrillation (AF) and/or cardiac valve replacement.,1
1660329,34067-9,"•Reduction in the risk of death, recurrent myocardial infarction (MI), and thromboembolic events such as stroke or systemic embolization after myocardial infarction.",1
1660331,34067-9,"Warfarin sodium tablets have no direct effect on an established thrombus, nor does it reverse ischemic tissue damage.",1
1660987,34067-9,"To reduce the development of drug-resistant bacteria and maintain effectiveness of doxycycline and other antibacterial drugs, doxycycline should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria.",1
1660991,34067-9,"Rocky mountain spotted fever, typhus fever and the typhus group, Q fever, rickettsialpox, and tick fevers caused by Rickettsiae.",1
1661001,34067-9,Chancroid caused by Haemophilus ducreyi.,1
1661010,34067-9,"Doxycycline is indicated for treatment of infections caused by the following gram-negative microorganisms, when bacteriologic testing indicates appropriate susceptibility to the drug:",1
1661012,34067-9,Enterobacter aerogenes,1
1661013,34067-9,Shigella species,1
1661014,34067-9,Acinetobacter species,1
1661015,34067-9,Respiratory tract infections caused by Haemophilus influenzae.,1
1661018,34067-9,Upper respiratory infections caused by Streptococcus pneumoniae.,1
1661021,34067-9,Uncomplicated gonorrhea caused by Neisseria gonorrhoeae.,1
1661276,34067-9,"Lidocaine HCI 2% Jelly is indicated for prevention and control of pain in procedures involving the male and female urethra, for topical treatment of painful urethritis, and as an anesthetic lubricant for endotracheal intubation (oral and nasal).",1
1661436,34067-9,"Postherpetic neuralgia in adults (1) Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization, in adults and pediatric patients 3 years and older with epilepsy (1)",1
1662096,34067-9,"The efficacy of venlafaxine tablets, USP in the treatment of major depressive disorder was established in 6 week controlled trials of adult outpatients whose diagnoses corresponded most closely to the DSM-III or DSM-III-R category of major depression and in a 4 week controlled trial of inpatients meeting diagnostic criteria for major depression with melancholia (see CLINICAL TRIALS).",1
1662099,34067-9,"The efficacy of venlafaxine tablets, USP in maintaining an antidepressant response in patients with recurrent depression who had responded and continued to be improved during an initial 26 weeks of treatment and were then followed for a period of up to 52 weeks was demonstrated in a second placebo-controlled trial (see CLINICAL TRIALS).",1
1662100,34067-9,"Nevertheless, the physician who elects to use venlafaxine tablets, USP/venlafaxine hydrochloride extended-release capsules for extended periods should periodically re-evaluate the long-term usefulness of the drug for the individual patient.",1
1663197,34067-9,Pioglitazone and metformin hydrochloride tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus when treatment with both pioglitazone and metformin is appropriate [see CLINICAL STUDIES (14)].,1
1663199,34067-9,Pioglitazone exerts its antihyperglycemic effect only in the presence of endogenous insulin.,1
1663200,34067-9,"Pioglitazone and metformin hydrochloride tablets should not be used to treat type 1 diabetes or diabetic ketoacidosis, as it would not be effective in these settings.",1
1663201,34067-9,Use caution in patients with liver disease [see WARNINGS AND PRECAUTIONS (5.5)].,1
1663836,34067-9,"Atropine Sulfate Injection, USP, may be given parenterally as a pre-anesthetic medication in surgical patients to reduce salivation and bronchial secretions.",1
1663837,34067-9,It may also be used to suppress vagal activity associated with the use of halogenated hydrocarbons during inhalation anesthesia and reflex excitation arising from mechanical stimulation during surgery.,1
1663838,34067-9,The antispasmodic action of atropine is useful in pylorospasm and other spastic conditions of the gastrointestinal tract.,1
1663839,34067-9,"For ureteral and biliary colic, atropine concomitantly with morphine may be indicated.",1
1663840,34067-9,Atropine relaxes the upper GI tract and colon during hypotonic radiography.,1
1663841,34067-9,"In poisoning by the organic phosphate cholinesterase inhibitors found in certain insecticides and by chemical warfare nerve gases, large doses of atropine relieve the muscarine-like symptoms and some of the central nervous system manifestations.",1
1663842,34067-9,It is also used as an antidote for mushroom poisoning due to muscarine in certain species such as Amanita muscaria.,1
1663964,34067-9,PRAMIPEXOLE DIHYDROCHLORIDE tablets is a non-ergot dopamine agonist indicated for the treatment of• the signs and symptoms of idiopathic Parkinson's disease (PD) (1.1),1
1664526,34067-9,"Clonazepam tablets, USP are useful alone or as an adjunct in the treatment of the Lennox-Gastaut syndrome (petit mal variant), akinetic and myoclonic seizures.",1
1664527,34067-9,"In patients with absence seizures (petit mal) who have failed to respond to succinimides, clonazepam tablets, USP may be useful.",1
1665885,34067-9,•For the relief of the signs and symptoms of rheumatoid arthritis •For the relief of the signs and symptoms of osteoarthritis •For the relief of the signs and symptoms of ankylosing spondylitis •For the relief of the signs and symptoms of juvenile arthritis •For relief of the signs and symptoms of tendonitis •For relief of the signs and symptoms of bursitis •For relief of the signs and symptoms of acute gout •For the management of pain •For the management of primary dysmenorrhea,1
1666562,34067-9,"•Management of postherpetic neuralgia in adults •Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization, in adults and pediatric patients 3 years and older with epilepsy",1
1667779,34067-9,"Cefadroxil for oral suspension, USP is indicated for the treatment of patients with infection caused by susceptible strains of the designated organisms in the following diseases:",1
1667788,34067-9,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of cefadroxil for oral suspension and other antibacterial drugs, cefadroxil for oral suspension should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria.",1
